,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train TPR,train FPR,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val TPR,val FPR,val Auc
split 0,57.23666666666666,56.29,58.24,57.18333333333334,57.27333333333333,59.833333333333336,21.363333333333333,0.7558333333333334,32.419999999999995,33.373333333333335,32.81666666666667,31.063333333333333,32.443333333333335,33.943333333333335,33.77666666666667,0.4921666666666667
split 1,56.55666666666667,56.03333333333333,57.43333333333334,56.196666666666665,56.60333333333333,58.18333333333334,21.7,0.7574,30.673333333333332,30.846666666666664,26.840000000000003,34.33,30.853333333333335,25.756666666666664,34.57,0.48533333333333334
split 2,57.39666666666667,56.77,58.31666666666666,57.089999999999996,57.42333333333334,59.14000000000001,21.29,0.7635333333333333,33.42333333333333,34.18,32.0,34.08,33.49333333333333,31.833333333333332,33.25333333333333,0.5032
split 3,57.48666666666667,57.00333333333333,58.35333333333333,57.09666666666667,57.49333333333333,59.20333333333334,21.253333333333334,0.7600333333333333,33.36,33.083333333333336,34.42333333333334,32.56333333333333,33.42666666666667,34.88666666666666,33.28666666666667,0.4949333333333333
split 4,57.346666666666664,57.06,57.89666666666667,57.07666666666666,57.403333333333336,60.52,21.3,0.7601000000000001,33.943333333333335,31.353333333333335,35.64666666666667,34.836666666666666,34.12,38.25333333333333,32.93666666666667,0.5060333333333333
mean,57.199999999999996,56.629999999999995,58.04666666666666,56.93333333333334,57.24,59.376666666666665,21.38,0.7594,32.76333333333333,32.56666666666667,32.346666666666664,33.376666666666665,32.86666666666667,32.93333333333334,33.56666666666667,0.4963333333333333
std,1.0962899048862742,1.7627965156408592,1.4999119974185156,1.756860330880695,1.106830108412709,3.0250461153509707,0.5536890422931946,0.008557896937916459,2.297879602300056,3.201446478633612,4.165488153332759,3.4518649387766542,2.3024348464662836,5.6732458277622895,1.1505469230858092,0.017930036871747428
testing,57.23333333333333,56.01666666666667,59.36000000000001,56.32333333333333,57.32666666666666,63.48666666666667,21.340000000000003,0.7584333333333334,31.753333333333334,27.99666666666667,31.7,35.556666666666665,32.15,31.956666666666667,33.92666666666667,0.49433333333333335
std testing,1.3255522957955628,1.3725483193275536,2.1514181369506025,1.2885219784267892,1.4335116168191864,5.161532933366039,0.7190734779330042,0.010273698890316398,2.8055342133401644,4.981708765295521,0.3073543015262134,3.3133098590717753,2.6705430159426395,0.44582009326134686,1.3331249837214145,0.016806810788751347
